META,2019-04-26,192.5,192.89999389648438,189.08999633789063,191.49000549316406,22075000,191.28704833984375
META,2019-04-29,190.9499969482422,195.41000366210938,190.64999389648438,194.77999877929688,19641300,194.57354736328125
META,2019-04-30,194.19000244140625,197.38999938964844,192.27999877929688,193.39999389648438,23494700,193.19500732421875
META,2019-05-01,194.77999877929688,196.17999267578125,193.00999450683594,193.02999877929688,15996600,192.82540893554688
META,2019-05-02,193,194,189.75,192.52999877929688,13209500,192.32594299316406
META,2019-05-03,194.3800048828125,196.16000366210938,193.7100067138672,195.47000122070313,14575400,195.2628173828125
META,2019-05-06,191.24000549316406,194.27999877929688,190.5500030517578,193.8800048828125,13994900,193.6745147705078
META,2019-05-07,192.5399932861328,192.89999389648438,187.85000610351563,189.77000427246094,16253000,189.56886291503906
META,2019-05-08,189.38999938964844,190.72000122070313,188.5500030517578,189.5399932861328,12505700,189.33909606933594
META,2019-05-09,187.1999969482422,189.77000427246094,186.25999450683594,188.64999389648438,12967000,188.45004272460938
META,2019-05-10,188.25,190,184.58999633789063,188.33999633789063,12578500,188.140380859375
META,2019-05-13,183.5,185.42999267578125,180.83999633789063,181.5399932861328,16833300,181.3475799560547
META,2019-05-14,182.52000427246094,183.49000549316406,178.10000610351563,180.72999572753906,17628100,180.53843688964844
META,2019-05-15,180.4199981689453,187.27999877929688,180.02000427246094,186.27000427246094,16746900,186.0725860595703
META,2019-05-16,185.0500030517578,188.5800018310547,185.0500030517578,186.99000549316406,12953100,186.79180908203125
META,2019-05-17,184.83999633789063,187.5800018310547,184.27999877929688,185.3000030517578,10485400,185.10360717773438
META,2019-05-20,181.8800048828125,184.22999572753906,181.3699951171875,182.72000122070313,10352000,182.52633666992188
META,2019-05-21,184.57000732421875,185.6999969482422,183.88999938964844,184.82000732421875,7502800,184.62411499023438
META,2019-05-22,184.72999572753906,186.74000549316406,183.61000061035156,185.32000732421875,9213800,185.1235809326172
META,2019-05-23,182.4199981689453,183.89999389648438,179.6699981689453,180.8699951171875,12768800,180.6782989501953
META,2019-05-24,182.3300018310547,183.6300048828125,180.8300018310547,181.05999755859375,8807700,180.8680877685547
META,2019-05-28,181.5399932861328,184.7100067138672,181.4499969482422,184.30999755859375,14843300,184.11465454101563
META,2019-05-29,183.5,184.55999755859375,181.35000610351563,182.19000244140625,12797700,181.9969024658203
META,2019-05-30,183.0800018310547,183.47999572753906,180.88999938964844,183.00999450683594,8581500,182.81602478027344
META,2019-05-31,180.27999877929688,180.5399932861328,177.16000366210938,177.47000122070313,15226500,177.2819061279297
META,2019-06-03,175,175.0500030517578,161.00999450683594,164.14999389648438,56059600,163.97601318359375
META,2019-06-04,163.7100067138672,168.27999877929688,160.83999633789063,167.5,46044300,167.3224639892578
META,2019-06-05,167.47999572753906,168.72000122070313,164.6300048828125,168.1699981689453,19758300,167.99176025390625
META,2019-06-06,168.3000030517578,169.6999969482422,167.22999572753906,168.3300018310547,12446400,168.15159606933594
META,2019-06-07,170.1699981689453,173.8699951171875,168.83999633789063,173.35000610351563,16917300,173.16627502441406
META,2019-06-10,174.75,177.86000061035156,173.8000030517578,174.82000732421875,14767900,174.6347198486328
META,2019-06-11,178.47999572753906,179.97999572753906,176.7899932861328,178.10000610351563,15266600,177.91123962402344
META,2019-06-12,178.3800048828125,179.27000427246094,172.8800048828125,175.0399932861328,17699800,174.85447692871094
META,2019-06-13,175.52999877929688,178.02999877929688,174.61000061035156,177.47000122070313,12253600,177.2819061279297
META,2019-06-14,180.50999450683594,181.83999633789063,180,181.3300018310547,16773700,181.1378173828125
META,2019-06-17,185.00999450683594,189.5,184.41000366210938,189.00999450683594,29459900,188.80966186523438
META,2019-06-18,194,194.52999877929688,187.27999877929688,188.47000122070313,37571400,188.27024841308594
META,2019-06-19,187,188.10000610351563,184.5500030517578,187.47999572753906,21417100,187.28128051757813
META,2019-06-20,190.9499969482422,191.16000366210938,187.63999938964844,189.52999877929688,14635700,189.32911682128906
META,2019-06-21,188.75,192,188.75,191.13999938964844,22751200,190.93740844726563
META,2019-06-24,192.4199981689453,193.97999572753906,191.57000732421875,192.60000610351563,15509000,192.3958740234375
META,2019-06-25,192.8800048828125,193.13999938964844,188.1300048828125,188.83999633789063,16750300,188.6398468017578
META,2019-06-26,189.5399932861328,190.75999450683594,187.30999755859375,187.66000366210938,12808600,187.4611053466797
META,2019-06-27,189.8800048828125,198.8800048828125,188.27000427246094,189.5,11159000,189.2991485595703
META,2019-06-28,190.5500030517578,193.1999969482422,189.94000244140625,193,16378900,192.79544067382813
META,2019-07-01,195.2100067138672,195.27999877929688,191.92999267578125,193,14181800,192.79544067382813
META,2019-07-02,193,195,192.7100067138672,195,9050000,194.79331970214844
META,2019-07-03,194.16000366210938,197.39999389648438,194.16000366210938,197.1999969482422,10246100,196.99098205566406
META,2019-07-05,196.17999267578125,197.07000732421875,194.1699981689453,196.39999389648438,11164100,196.19183349609375
META,2019-07-08,195.19000244140625,196.67999267578125,193.63999938964844,195.75999450683594,9723900,195.55250549316406
META,2019-07-09,194.97000122070313,199.4600067138672,194.88999938964844,199.2100067138672,14698600,198.99887084960938
META,2019-07-10,200,202.9600067138672,199.6699981689453,202.72999572753906,20571700,202.51512145996094
META,2019-07-11,203.25999450683594,203.8000030517578,200.2100067138672,201.22999572753906,13678500,201.01670837402344
META,2019-07-12,199.67999267578125,205.3000030517578,199.16000366210938,204.8699951171875,15366300,204.65286254882813
META,2019-07-15,204.25,205.3300018310547,201.82000732421875,203.91000366210938,16030300,203.69387817382813
META,2019-07-16,203.88999938964844,205.47000122070313,203.10000610351563,203.83999633789063,12132700,203.6239471435547
META,2019-07-17,204.17999267578125,204.36000061035156,201.58999633789063,201.8000030517578,12083700,201.58612060546875
META,2019-07-18,200.14999389648438,202.47000122070313,199.3800048828125,200.77999877929688,11937900,200.56719970703125
META,2019-07-19,202.17999267578125,202.3300018310547,198.07000732421875,198.36000061035156,12098300,198.14976501464844
META,2019-07-22,199.91000366210938,202.57000732421875,198.80999755859375,202.32000732421875,13589000,202.10557556152344
META,2019-07-23,202.83999633789063,204.24000549316406,200.9600067138672,202.36000061035156,14583700,202.14552307128906
META,2019-07-24,197.6300048828125,204.80999755859375,197.22000122070313,204.66000366210938,32532500,204.44308471679688
META,2019-07-25,206.6999969482422,208.66000366210938,198.25999450683594,200.7100067138672,39889900,200.4972686767578
META,2019-07-26,200.19000244140625,202.8800048828125,196.25,199.75,24434000,199.5382843017578
META,2019-07-29,199,199.6300048828125,195.3000030517578,195.94000244140625,16530800,195.73233032226563
META,2019-07-30,195.38999938964844,198.7100067138672,193.5,197.0399932861328,11903600,196.83114624023438
META,2019-07-31,196.9499969482422,198.75999450683594,192.67999267578125,194.22999572753906,14593500,194.02413940429688
META,2019-08-01,194.1699981689453,198.47000122070313,190.8800048828125,192.72999572753906,17777000,192.52572631835938
META,2019-08-02,191.10000610351563,192.6199951171875,188.07000732421875,189.02000427246094,15297000,188.8196563720703
META,2019-08-05,184.69000244140625,185.6699981689453,179.33999633789063,181.72999572753906,23086700,181.53738403320313
META,2019-08-06,183.69000244140625,185.7899932861328,183.08999633789063,184.50999450683594,18035700,184.31443786621094
META,2019-08-07,183.60000610351563,186.3699951171875,181.22000122070313,185.14999389648438,15833200,184.95375061035156
META,2019-08-08,186.6199951171875,190.33999633789063,184.0500030517578,190.16000366210938,14828900,189.9584503173828
META,2019-08-09,190,190.97999572753906,187.1199951171875,187.85000610351563,11058800,187.65090942382813
META,2019-08-12,186.85000610351563,187.58999633789063,184.4600067138672,185.3699951171875,10930900,185.17352294921875
META,2019-08-13,185.52000427246094,191.3800048828125,185.3699951171875,188.4499969482422,13577000,188.25025939941406
META,2019-08-14,185.8000030517578,185.99000549316406,179.30999755859375,179.7100067138672,18903700,179.51953125
META,2019-08-15,180.9499969482422,183.1999969482422,180.02999877929688,182.58999633789063,12925900,182.39646911621094
META,2019-08-16,183.75,185.10000610351563,182.36000061035156,183.6999969482422,12654600,183.5052947998047
META,2019-08-19,186.00999450683594,187.5,184.85000610351563,186.1699981689453,9691200,185.97267150878906
META,2019-08-20,185.4499969482422,186,182.38999938964844,183.80999755859375,10083400,183.61517333984375
META,2019-08-21,185,185.89999389648438,183.13999938964844,183.5500030517578,8398200,183.35545349121094
META,2019-08-22,183.42999267578125,184.11000061035156,179.91000366210938,182.0399932861328,10821400,181.8470458984375
META,2019-08-23,180.83999633789063,183.1300048828125,176.66000366210938,177.75,17323400,177.5615997314453
META,2019-08-26,179.39999389648438,180.5,178.24000549316406,180.36000061035156,8773600,180.16883850097656
META,2019-08-27,181.92999267578125,184.0399932861328,181.00999450683594,181.3000030517578,14399600,181.10784912109375
META,2019-08-28,180.52999877929688,181.9499969482422,178.9199981689453,181.75999450683594,9386100,181.56735229492188
META,2019-08-29,183.77000427246094,186.0800018310547,183.47000122070313,185.57000732421875,10128700,185.37332153320313
META,2019-08-30,186.77999877929688,186.8000030517578,183.4600067138672,185.6699981689453,10774500,185.47320556640625
META,2019-09-03,184,185.6699981689453,182.11000061035156,182.38999938964844,9779400,182.19668579101563
META,2019-09-04,184.64999389648438,187.75,183.88999938964844,187.13999938964844,11308000,186.941650390625
META,2019-09-05,188.52999877929688,191.36000061035156,187.94000244140625,190.89999389648438,13876700,190.69766235351563
META,2019-09-06,190.2100067138672,190.2100067138672,186.35000610351563,187.49000549316406,15226800,187.29129028320313
META,2019-09-09,187.72999572753906,188.97999572753906,185.85000610351563,188.75999450683594,14722400,188.5599365234375
META,2019-09-10,187.44000244140625,188.10000610351563,184.5500030517578,186.1699981689453,15455900,185.97267150878906
META,2019-09-11,186.4600067138672,189.44000244140625,186.0800018310547,188.49000549316406,11761700,188.29022216796875
META,2019-09-12,189.86000061035156,190.92999267578125,187.22999572753906,187.47000122070313,11419800,187.27130126953125
META,2019-09-13,187.3300018310547,187.97000122070313,186.5399932861328,187.19000244140625,11441100,186.99160766601563
META,2019-09-16,186.92999267578125,187.7899932861328,185.77000427246094,186.22000122070313,8444800,186.0226287841797
META,2019-09-17,186.66000366210938,188.32000732421875,185.5399932861328,188.0800018310547,9671100,187.8806610107422
META,2019-09-18,188.08999633789063,189.0800018310547,186.00999450683594,188.13999938964844,9681900,187.9405975341797
META,2019-09-19,188.66000366210938,191.10000610351563,188.14999389648438,190.13999938964844,10392700,189.9384765625
META,2019-09-20,190.66000366210938,193.10000610351563,188.1199951171875,189.92999267578125,19934200,189.7286834716797
META,2019-09-23,189.33999633789063,190.10000610351563,185.2100067138672,186.82000732421875,13327600,186.6219940185547
META,2019-09-24,187.97999572753906,188.0399932861328,180.38999938964844,181.27999877929688,18546600,181.08786010742188
META,2019-09-25,181.4499969482422,183.4199981689453,177.8699951171875,182.8000030517578,18068300,182.60626220703125
META,2019-09-26,181.3300018310547,181.39999389648438,177.6699981689453,180.11000061035156,16083300,179.91909790039063
META,2019-09-27,180.49000549316406,180.75999450683594,175.66000366210938,177.10000610351563,14656200,176.91229248046875
META,2019-09-30,177.8699951171875,178.6699981689453,176.85000610351563,178.0800018310547,10740000,177.89125061035156
META,2019-10-01,179.14999389648438,179.83999633789063,174.8800048828125,175.80999755859375,17073000,175.6236572265625
META,2019-10-02,174.83999633789063,176.52999877929688,173.08999633789063,174.60000610351563,16151700,174.41494750976563
META,2019-10-03,175.57000732421875,179.83999633789063,173.6300048828125,179.3800048828125,16086300,179.18988037109375
META,2019-10-04,179.5500030517578,180.97999572753906,178.10000610351563,180.4499969482422,10430200,180.2587432861328
META,2019-10-07,180,181.17999267578125,178.08999633789063,179.67999267578125,9178300,179.4895477294922
META,2019-10-08,178.25999450683594,180.3699951171875,177.72000122070313,177.75,9466900,177.5615997314453
META,2019-10-09,179.16000366210938,180.72000122070313,177.94000244140625,179.85000610351563,7556900,179.6593780517578
META,2019-10-10,180.32000732421875,181.61000061035156,179.1699981689453,180.02999877929688,8605000,179.8391876220703
META,2019-10-11,182.14999389648438,186.49000549316406,182.13999938964844,184.19000244140625,14930500,183.99478149414063
META,2019-10-14,184.1999969482422,184.6199951171875,182.57000732421875,183.27999877929688,7006000,183.0857391357422
META,2019-10-15,183.8000030517578,190.3800048828125,183.66000366210938,188.88999938964844,15039100,188.68980407714844
META,2019-10-16,188.32000732421875,189.6999969482422,186.89999389648438,189.5500030517578,10516900,189.34910583496094
META,2019-10-17,190.3000030517578,190.83999633789063,188.77000427246094,190.38999938964844,9603000,190.18820190429688
META,2019-10-18,190.22999572753906,191.49000549316406,183.9199981689453,185.85000610351563,16874200,185.6530303955078
META,2019-10-21,187.0399932861328,189.91000366210938,186.75,189.75999450683594,8122600,189.55886840820313
META,2019-10-22,190,190.64999389648438,181.5,182.33999633789063,19537600,182.146728515625
META,2019-10-23,182.00999450683594,186.3800048828125,182,186.14999389648438,12300400,185.95269775390625
META,2019-10-24,184.6199951171875,186.72999572753906,182.8000030517578,186.3800048828125,11413500,186.18246459960938
META,2019-10-25,185.8300018310547,189,185.08999633789063,187.88999938964844,8061200,187.69085693359375
META,2019-10-28,187.1999969482422,189.52999877929688,185.0800018310547,189.39999389648438,13657900,189.19924926757813
META,2019-10-29,191.69000244140625,192.52999877929688,188.47000122070313,189.30999755859375,13574900,189.10934448242188
META,2019-10-30,189.55999755859375,190.4499969482422,185.97999572753906,188.25,28734600,188.05047607421875
META,2019-10-31,196.6999969482422,198.08999633789063,188.25,191.64999389648438,42286500,191.44686889648438
META,2019-11-01,192.85000610351563,194.11000061035156,189.91000366210938,193.6199951171875,21711800,193.41477966308594
META,2019-11-04,194.5500030517578,197.3699951171875,193.80999755859375,194.72000122070313,16371300,194.5136260986328
META,2019-11-05,195.3699951171875,195.75,193.60000610351563,194.32000732421875,9942000,194.11404418945313
META,2019-11-06,194.02999877929688,194.3699951171875,191.35000610351563,191.5500030517578,10973000,191.34698486328125
META,2019-11-07,191.91000366210938,193.44000244140625,189.47000122070313,190.4199981689453,13473000,190.21817016601563
META,2019-11-08,190,192.33999633789063,189.6999969482422,190.83999633789063,10760800,190.63772583007813
META,2019-11-11,189.92999267578125,190.0800018310547,188.5399932861328,189.61000061035156,8631200,189.40904235839844
META,2019-11-12,190,195.05999755859375,189.74000549316406,194.47000122070313,17615500,194.26388549804688
META,2019-11-13,194.6999969482422,195.6999969482422,192.74000549316406,193.19000244140625,10860700,192.98524475097656
META,2019-11-14,192.92999267578125,194.02999877929688,191.4499969482422,193.14999389648438,9040500,192.94528198242188
META,2019-11-15,194.25999450683594,195.3000030517578,193.3800048828125,195.10000610351563,11524300,194.89321899414063
META,2019-11-18,194.55999755859375,198.6300048828125,193.0500030517578,197.39999389648438,16167200,197.19076538085938
META,2019-11-19,197.39999389648438,200,196.86000061035156,199.32000732421875,19056800,199.10874938964844
META,2019-11-20,198.5800018310547,199.58999633789063,195.42999267578125,197.50999450683594,12355400,197.3006591796875
META,2019-11-21,197.4199981689453,199.08999633789063,196.86000061035156,197.92999267578125,12131000,197.72021484375
META,2019-11-22,198.3800048828125,199.3000030517578,197.6199951171875,198.82000732421875,9959800,198.60928344726563
META,2019-11-25,199.52000427246094,200.97000122070313,199.25,199.7899932861328,15272300,199.57823181152344
META,2019-11-26,200,200.14999389648438,198.0399932861328,198.97000122070313,11735500,198.7591094970703
META,2019-11-27,199.89999389648438,203.13999938964844,199.4199981689453,202,12736600,201.78590393066406
META,2019-11-29,201.60000610351563,203.8000030517578,201.2100067138672,201.63999938964844,7985200,201.42628479003906
META,2019-12-02,202.1300048828125,202.17999267578125,198.0500030517578,199.6999969482422,11503400,199.48834228515625
META,2019-12-03,197.60000610351563,198.92999267578125,195.0800018310547,198.82000732421875,11595300,198.60928344726563
META,2019-12-04,200,200.02999877929688,198.0500030517578,198.7100067138672,8456300,198.4993896484375
META,2019-12-05,199.86000061035156,201.2899932861328,198.2100067138672,199.36000061035156,9740400,199.14869689941406
META,2019-12-06,200.5,201.57000732421875,200.05999755859375,201.0500030517578,12270600,200.8369140625
META,2019-12-09,200.64999389648438,203.13999938964844,200.2100067138672,201.33999633789063,11954800,201.12660217285156
META,2019-12-10,201.66000366210938,202.0500030517578,200.14999389648438,200.8699951171875,9475700,200.65708923339844
META,2019-12-11,200.27999877929688,202.6300048828125,200.27999877929688,202.25999450683594,8036800,202.04562377929688
META,2019-12-12,202.35000610351563,203.66000366210938,194.10000610351563,196.75,23734800,196.54147338867188
META,2019-12-13,196.39999389648438,196.8000030517578,193.1699981689453,194.11000061035156,18798000,193.90426635742188
META,2019-12-16,195.27000427246094,199.1199951171875,194.80999755859375,197.9199981689453,14911500,197.71022033691406
META,2019-12-17,198.83999633789063,199,196.1300048828125,198.38999938964844,10175700,198.1797332763672
META,2019-12-18,200.08999633789063,204.3000030517578,200.08999633789063,202.5,23274400,202.28536987304688
META,2019-12-19,202.77999877929688,206.3000030517578,202.50999450683594,206.05999755859375,16514600,205.8415985107422
META,2019-12-20,207.47999572753906,207.7100067138672,203.42999267578125,206.3000030517578,27306900,206.0813446044922
META,2019-12-23,206.6999969482422,208.58999633789063,205.67999267578125,206.17999267578125,13348900,205.9614715576172
META,2019-12-24,206.3000030517578,206.7899932861328,205,205.1199951171875,6046300,204.902587890625
META,2019-12-26,205.57000732421875,207.82000732421875,205.30999755859375,207.7899932861328,9350700,207.56976318359375
META,2019-12-27,208.6699981689453,208.92999267578125,206.58999633789063,208.10000610351563,10284200,207.8794403076172
META,2019-12-30,207.86000061035156,207.89999389648438,203.89999389648438,204.41000366210938,10524300,204.19334411621094
META,2019-12-31,204,205.55999755859375,203.60000610351563,205.25,8953500,205.03245544433594
META,2020-01-02,206.75,209.7899932861328,206.27000427246094,209.77999877929688,12077100,209.55764770507813
META,2020-01-03,207.2100067138672,210.39999389648438,206.9499969482422,208.6699981689453,11188400,208.44883728027344
META,2020-01-06,206.6999969482422,212.77999877929688,206.52000427246094,212.60000610351563,17058900,212.3746795654297
META,2020-01-07,212.82000732421875,214.5800018310547,211.75,213.05999755859375,14912400,212.8341827392578
META,2020-01-08,213,216.24000549316406,212.61000061035156,215.22000122070313,13475000,214.9918975830078
META,2020-01-09,217.5399932861328,218.3800048828125,216.27999877929688,218.3000030517578,12642800,218.06863403320313
META,2020-01-10,219.1999969482422,219.8800048828125,217.4199981689453,218.05999755859375,12119400,217.82887268066406
META,2020-01-13,219.60000610351563,221.97000122070313,219.2100067138672,221.91000366210938,14463400,221.6748046875
META,2020-01-14,221.61000061035156,222.3800048828125,218.6300048828125,219.05999755859375,13288900,218.82781982421875
META,2020-01-15,220.61000061035156,221.67999267578125,220.13999938964844,221.14999389648438,10036500,220.9156036376953
META,2020-01-16,222.57000732421875,222.6300048828125,220.38999938964844,221.77000427246094,10015300,221.5349578857422
META,2020-01-17,222.02999877929688,222.2899932861328,220.52999877929688,222.13999938964844,15905900,221.90455627441406
META,2020-01-21,222.16000366210938,222.3699951171875,219.1199951171875,221.44000244140625,14275800,221.20530700683594
META,2020-01-22,222.30999755859375,222.75,221.27999877929688,221.32000732421875,12212800,221.08543395996094
META,2020-01-23,220.75,221.49000549316406,219.27000427246094,219.75999450683594,11195000,219.52706909179688
META,2020-01-24,220.8000030517578,221.77999877929688,216.11000061035156,217.94000244140625,11905800,217.70901489257813
META,2020-01-27,213.10000610351563,216.05999755859375,212.5,214.8699951171875,13810700,214.6422576904297
META,2020-01-28,216.13999938964844,218.74000549316406,213.52000427246094,217.7899932861328,13413800,217.5591583251953
META,2020-01-29,221.44000244140625,224.1999969482422,218.4499969482422,223.22999572753906,33181300,222.99339294433594
META,2020-01-30,206.52999877929688,211.42999267578125,204.75,209.52999877929688,48775500,209.30792236328125
META,2020-01-31,208.42999267578125,208.69000244140625,201.05999755859375,201.91000366210938,31359900,201.6959991455078
META,2020-02-03,203.44000244140625,205.13999938964844,202.5,204.19000244140625,15495600,203.9735870361328
META,2020-02-04,206.6199951171875,210.60000610351563,205.1999969482422,209.8300018310547,19628900,209.60760498046875
META,2020-02-05,212.50999450683594,212.72999572753906,208.7100067138672,210.11000061035156,12538200,209.88731384277344
META,2020-02-06,210.47000122070313,211.19000244140625,209.33999633789063,210.85000610351563,10567500,210.62652587890625
META,2020-02-07,210.3000030517578,212.82000732421875,209.92999267578125,212.3300018310547,12242500,212.10494995117188
META,2020-02-10,211.52000427246094,213.8000030517578,210.66000366210938,213.05999755859375,11856400,212.8341827392578
META,2020-02-11,210.19000244140625,210.86000061035156,206.50999450683594,207.19000244140625,25030800,206.97039794921875
META,2020-02-12,207.85000610351563,211.22000122070313,207.39999389648438,210.75999450683594,13813700,210.53660583496094
META,2020-02-13,209.52000427246094,214.3300018310547,209.17999267578125,213.13999938964844,15396600,212.91409301757813
META,2020-02-14,214,214.92999267578125,212.64999389648438,214.17999267578125,10741700,213.95298767089844
META,2020-02-18,213.5500030517578,217.97999572753906,213.39999389648438,217.8000030517578,15609200,217.56915283203125
META,2020-02-19,217.99000549316406,218.32000732421875,216.11000061035156,217.49000549316406,12135100,217.25949096679688
META,2020-02-20,216.52000427246094,218.77000427246094,212.9499969482422,214.5800018310547,13109200,214.35256958007813
META,2020-02-21,213.47999572753906,214.24000549316406,208.8300018310547,210.17999267578125,14092300,209.9572296142578
META,2020-02-24,201.8000030517578,203.64999389648438,198.1699981689453,200.72000122070313,23080100,200.50726318359375
META,2020-02-25,202.25,203.5,195.9499969482422,196.77000427246094,21433500,196.5614471435547
META,2020-02-26,197.19000244140625,201.2100067138672,195.49000549316406,197.1999969482422,16524500,196.99098205566406
META,2020-02-27,191.82000732421875,195.8800048828125,189.5,189.75,21682600,189.54888916015625
META,2020-02-28,182.6999969482422,192.74000549316406,181.82000732421875,192.47000122070313,32568900,192.26600646972656
META,2020-03-02,194.02999877929688,196.57000732421875,188.85000610351563,196.44000244140625,24949000,196.23179626464844
META,2020-03-03,196.22000122070313,197.24000549316406,183.97000122070313,185.88999938964844,27984100,185.69297790527344
META,2020-03-04,189.1699981689453,191.8300018310547,186.38999938964844,191.75999450683594,23062500,191.55674743652344
META,2020-03-05,186.77999877929688,188.99000549316406,183.88999938964844,185.1699981689453,19333400,184.97373962402344
META,2020-03-06,178.3300018310547,183.77999877929688,176.25999450683594,181.08999633789063,24559600,180.89805603027344
META,2020-03-09,169.60000610351563,175,165.19000244140625,169.5,29949000,169.32034301757813
META,2020-03-10,174.6699981689453,178.2899932861328,169.5,178.19000244140625,24517800,178.0011444091797
META,2020-03-11,174.00999450683594,175.8800048828125,167.66000366210938,170.24000549316406,20373900,170.0595703125
META,2020-03-12,159.5399932861328,166.60000610351563,154.33999633789063,154.47000122070313,43266300,154.3062744140625
META,2020-03-13,163.52999877929688,170.7899932861328,157.60000610351563,170.27999877929688,35028600,170.09951782226563
META,2020-03-16,152.32000732421875,159.1300048828125,143.10000610351563,146.00999450683594,39120400,145.85523986816406
META,2020-03-17,150.74000549316406,153.94000244140625,140,149.4199981689453,34255600,149.26162719726563
META,2020-03-18,139.75,148.17999267578125,137.10000610351563,146.9600067138672,37553100,146.8042449951172
META,2020-03-19,146.6199951171875,159.92999267578125,144.8000030517578,153.1300048828125,39862300,152.9676971435547
META,2020-03-20,156.02000427246094,159.27000427246094,148,149.72999572753906,32568400,149.57130432128906
META,2020-03-23,149.66000366210938,152.30999755859375,142.25,148.10000610351563,29830800,147.9430389404297
META,2020-03-24,155.2100067138672,161.30999755859375,152.57000732421875,160.97999572753906,30440400,160.8093719482422
META,2020-03-25,158.9199981689453,162.99000549316406,153.05999755859375,156.2100067138672,35184300,156.04444885253906
META,2020-03-26,158.25,164,157.02000427246094,163.33999633789063,26556800,163.1668701171875
META,2020-03-27,158.1999969482422,160.08999633789063,154.75,156.7899932861328,24879900,156.62380981445313
META,2020-03-30,159.17999267578125,166.75,158.05999755859375,165.9499969482422,22515200,165.77410888671875
META,2020-03-31,165.47999572753906,170.92999267578125,164.1999969482422,166.8000030517578,23676300,166.6232147216797
META,2020-04-01,161.6199951171875,164.14999389648438,158.0399932861328,159.60000610351563,19507600,159.43084716796875
META,2020-04-02,159.10000610351563,161.35000610351563,155.9199981689453,158.19000244140625,20886300,158.0223388671875
META,2020-04-03,157.14999389648438,157.91000366210938,150.8300018310547,154.17999267578125,25983300,154.01658630371094
META,2020-04-06,160.14999389648438,166.1999969482422,158.50999450683594,165.5500030517578,28453600,165.37454223632813
META,2020-04-07,171.7899932861328,173.38999938964844,166.00999450683594,168.8300018310547,31411900,168.65106201171875
META,2020-04-08,171.25,175,167.74000549316406,174.27999877929688,21664200,174.09527587890625
META,2020-04-09,175.89999389648438,177.0800018310547,171.57000732421875,175.19000244140625,23534300,175.0043182373047
META,2020-04-13,173.6699981689453,175,169.4499969482422,174.7899932861328,19355400,174.604736328125
META,2020-04-14,178.97999572753906,181.22999572753906,176.6199951171875,178.1699981689453,21011800,177.9811553955078
META,2020-04-15,175.19000244140625,178.19000244140625,172.82000732421875,176.97000122070313,17423000,176.7824249267578
META,2020-04-16,177.9499969482422,178.0500030517578,172.50999450683594,176.25,23593200,176.06320190429688
META,2020-04-17,179.1999969482422,180.27999877929688,176.66000366210938,179.24000549316406,20974800,179.05003356933594
META,2020-04-20,177.41000366210938,180.5,176.77000427246094,178.24000549316406,16110700,178.05108642578125
META,2020-04-21,175.25,175.3800048828125,168.33999633789063,170.8000030517578,24850500,170.6189727783203
META,2020-04-22,178.4499969482422,184.77999877929688,178.13999938964844,182.27999877929688,33242000,182.08680725097656
META,2020-04-23,184.0800018310547,187.0500030517578,183.14999389648438,185.1300048828125,21426600,184.9337921142578
META,2020-04-24,183.22999572753906,190.41000366210938,180.8300018310547,190.07000732421875,28792000,189.86856079101563
META,2020-04-27,192.66000366210938,193.75,187.41000366210938,187.5,29197800,187.30126953125
META,2020-04-28,188.66000366210938,189.1999969482422,182.55999755859375,182.91000366210938,21731000,182.7161407470703
META,2020-04-29,190.92999267578125,196.91000366210938,190,194.19000244140625,45954500,193.9841766357422
META,2020-04-30,206.9199981689453,209.69000244140625,201.57000732421875,204.7100067138672,46230100,204.4930419921875
META,2020-05-01,201.60000610351563,207.27999877929688,199.0500030517578,202.27000427246094,30415600,202.0556182861328
META,2020-05-04,200.1999969482422,205.91000366210938,198.75999450683594,205.25999450683594,19250700,205.0424346923828
META,2020-05-05,207.02000427246094,210.3800048828125,206.5,207.07000732421875,21071200,206.8505401611328
META,2020-05-06,208.1199951171875,211.60000610351563,206.66000366210938,208.47000122070313,21857000,208.24903869628906
META,2020-05-07,211.16000366210938,211.60000610351563,209.0399932861328,211.25999450683594,15152000,211.0360870361328
META,2020-05-08,212.24000549316406,213.2100067138672,210.85000610351563,212.35000610351563,12506000,212.12493896484375
META,2020-05-11,210.88999938964844,215,210.3699951171875,213.17999267578125,12911900,212.95404052734375
META,2020-05-12,213.2899932861328,215.27999877929688,210,210.10000610351563,14704600,209.8773193359375
META,2020-05-13,209.42999267578125,210.77999877929688,202.11000061035156,205.10000610351563,20684600,204.88262939453125
META,2020-05-14,202.55999755859375,206.92999267578125,200.69000244140625,206.80999755859375,17178900,206.59080505371094
META,2020-05-15,205.27000427246094,211.33999633789063,204.1199951171875,210.8800048828125,19383200,210.656494140625
META,2020-05-18,212.14999389648438,214.63999938964844,210.94000244140625,213.19000244140625,20151900,212.96405029296875
META,2020-05-19,213.27000427246094,220.49000549316406,212.8300018310547,216.8800048828125,31843200,216.65013122558594
META,2020-05-20,223.5,231.33999633789063,223.19000244140625,229.97000122070313,50162900,229.72625732421875
META,2020-05-21,234.72000122070313,237.1999969482422,231.1999969482422,231.38999938964844,47782600,231.14474487304688
META,2020-05-22,231.50999450683594,235.99000549316406,228.74000549316406,234.91000366210938,33925600,234.66102600097656
META,2020-05-26,239.77000427246094,240.89999389648438,231.6699981689453,232.1999969482422,33178300,231.95388793945313
